"TaxonomicGroup";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species";"SpeciesnameAsPublished";"Speciesname";"UniqueID";"SpeciesnameDutch";"RLCAsPublished";"RLC_IUCN";"RLCEurope";"Criteria";"IUCNCriteria";"Biome";"Biotope1";"Biotope2";"Cuddliness";"Lifespan";"Mobility";"NutrientLevel";"Spine";"YearPublished";"Reference"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Sarraceniales";"Droseraceae";"Drosera";"rotundifolia";"Drosera rotundifolia L.";"Drosera rotundifolia L.";"INBO_RL_PLA_2006_VAL_340";"Ronde zonnedauw";"Kwetsbaar";"VU";"";"Regional";"";"Terrestrial";"Heathlands";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Pteropsida";"Filicales";"Dryopteridaceae";"Dryopteris";"affinis";"Dryopteris affinis (Lowe) Fraser-Jenkins subsp. Affinis";"Dryopteris affinis (Lowe) Fraser-Jenkins subsp. Affinis";"INBO_RL_PLA_2006_VAL_341";"Geschubde mannetjesvaren";"Bedreigd";"EN";"";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Pteropsida";"Filicales";"Dryopteridaceae";"Dryopteris";"carthusiana";"Dryopteris carthusiana (Vill.) H.P. Fuchs";"Dryopteris carthusiana (Vill.) H.P. Fuchs";"INBO_RL_PLA_2006_VAL_342";"Smalle stekelvaren";"Momenteel niet bedreigd";"LC";"";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Pteropsida";"Filicales";"Dryopteridaceae";"Dryopteris";"cristata";"Dryopteris cristata (L.) A. Gray";"Dryopteris cristata (L.) A. Gray";"INBO_RL_PLA_2006_VAL_343";"Kamvaren";"Zeldzaam";"NT";"";"Regional";"";"Terrestrial";"Woodlands";"Marshes";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Pteropsida";"Filicales";"Dryopteridaceae";"Dryopteris";"dilatata";"Dryopteris dilatata (Hoffmann) A. Gray";"Dryopteris dilatata (Hoffmann) A. Gray";"INBO_RL_PLA_2006_VAL_344";"Brede stekelvaren";"Momenteel niet bedreigd";"LC";"";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Pteropsida";"Filicales";"Dryopteridaceae";"Dryopteris";"filix-mas";"Dryopteris filix-mas (L.) Schott";"Dryopteris filix-mas (L.) Schott";"INBO_RL_PLA_2006_VAL_345";"Mannetjesvaren";"Momenteel niet bedreigd";"LC";"";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Lamiales";"Boraginaceae";"Echium";"vulgare";"Echium vulgare L.";"Echium vulgare L.";"INBO_RL_PLA_2006_VAL_346";"Slangenkruid";"Momenteel niet bedreigd";"LC";"";"Regional";"";"Terrestrial";"Urban";"Dunes";"Cuddly";"Shortlived";"Sedentary";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Theales";"Elatinaceae";"Elatine";"hexandra";"Elatine hexandra (Lapierre) DC.";"Elatine hexandra (Lapierre) DC.";"INBO_RL_PLA_2006_VAL_347";"Gesteeld glaskroos";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Aquatic";"StandingWaters";"Marshes";"Cuddly";"Shortlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Theales";"Elatinaceae";"Elatine";"hydropiper";"Elatine hydropiper L.";"Elatine hydropiper L.";"INBO_RL_PLA_2006_VAL_348";"Klein glaskroos";"Zeldzaam";"NT";"LC";"Regional";"";"Aquatic";"Marshes";"StandingWaters";"Cuddly";"Shortlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Theales";"Elatinaceae";"Elatine";"triandra";"Elatine triandra Schkuhr";"Elatine triandra Schkuhr";"INBO_RL_PLA_2006_VAL_349";"Drietallig glaskroos";"Zeldzaam";"NT";"LC";"Regional";"";"Aquatic";"Marshes";"";"Cuddly";"Shortlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Poales";"Poaceae";"Alopecurus";"bulbosus";"Alopecurus bulbosus Gouan";"Alopecurus bulbosus Gouan";"INBO_RL_PLA_2006_VAL_35";"Knolvossenstaart";"Verdwenen uit Vlaanderen en het Brussels Gewest";"RE";"";"Regional";"";"Terrestrial";"SaltMarshes";"";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Juncales";"Cyperaceae";"Eleocharis";"acicularis";"Eleocharis acicularis (L.) Roem. et Schult.";"Eleocharis acicularis (L.) Roem. et Schult.";"INBO_RL_PLA_2006_VAL_350";"Naaldwaterbies";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Marshes";"StandingWaters";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Juncales";"Cyperaceae";"Eleocharis";"multicaulis";"Eleocharis multicaulis (Smith) Desv.";"Eleocharis multicaulis (Smith) Desv.";"INBO_RL_PLA_2006_VAL_351";"Veelstengelige waterbies";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Marshes";"Heathlands";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Juncales";"Cyperaceae";"Eleocharis";"ovata";"Eleocharis ovata (Roth) Roem. et Schult.";"Eleocharis ovata (Roth) Roem. et Schult.";"INBO_RL_PLA_2006_VAL_352";"Eivormige waterbies";"Zeldzaam";"NT";"LC";"Regional";"";"Terrestrial";"Marshes";"";"Cuddly";"Shortlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Juncales";"Cyperaceae";"Eleocharis";"palustris";"Eleocharis palustris (L.) Roem. et Schult.";"Eleocharis palustris (L.) Roem. et Schult.";"INBO_RL_PLA_2006_VAL_353";"Gewone waterbies";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Eurytopic";"";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Juncales";"Cyperaceae";"Eleocharis";"quinqueflora";"Eleocharis quinqueflora (F.X. Hartm.) O. Schwartz";"Eleocharis quinqueflora (F.X. Hartm.) O. Schwartz";"INBO_RL_PLA_2006_VAL_354";"Armbloemige waterbies";"Bedreigd";"EN";"LC";"Regional";"";"Terrestrial";"Marshes";"SaltMarshes";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Juncales";"Cyperaceae";"Eleocharis";"uniglumis";"Eleocharis uniglumis (Link) Schult.";"Eleocharis uniglumis (Link) Schult.";"INBO_RL_PLA_2006_VAL_355";"Slanke waterbies";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Eurytopic";"";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Poales";"Poaceae";"Elymus";"athericus";"Elymus athericus (Link) Kerguélen";"Elymus athericus (Link) Kerguélen";"INBO_RL_PLA_2006_VAL_356";"Strandkweek";"Momenteel niet bedreigd";"LC";"";"Regional";"";"Terrestrial";"SaltMarshes";"";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Poales";"Poaceae";"Elymus";"caninus";"Elymus caninus (L.) L.";"Elymus caninus (L.) L.";"INBO_RL_PLA_2006_VAL_357";"Hondstarwegras";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Poales";"Poaceae";"Elymus";"farctus";"Elymus farctus (Viv.) Runemark ex Melderis";"Elymus farctus (Viv.) Runemark ex Melderis";"INBO_RL_PLA_2006_VAL_358";"Biestarwegras";"Zeldzaam";"NT";"";"Regional";"";"Terrestrial";"Dunes";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Poales";"Poaceae";"Elymus";"repens";"Elymus repens (L.) Gould";"Elymus repens (L.) Gould";"INBO_RL_PLA_2006_VAL_359";"Kweek";"Momenteel niet bedreigd";"LC";"";"Regional";"";"Terrestrial";"Eurytopic";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Poales";"Poaceae";"Alopecurus";"geniculatus";"Alopecurus geniculatus L.";"Alopecurus geniculatus L.";"INBO_RL_PLA_2006_VAL_36";"Geknikte vossenstaart";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Grasslands";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Myrtales";"Onagraceae";"Epilobium";"angustifolium";"Epilobium angustifolium L.";"Epilobium angustifolium L.";"INBO_RL_PLA_2006_VAL_360";"Wilgenroosje";"Momenteel niet bedreigd";"LC";"";"Regional";"";"Terrestrial";"Shrubs";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Myrtales";"Onagraceae";"Epilobium";"hirsutum";"Epilobium hirsutum L.";"Epilobium hirsutum L.";"INBO_RL_PLA_2006_VAL_361";"Harig wilgenroosje";"Momenteel niet bedreigd";"LC";"";"Regional";"";"Terrestrial";"Eurytopic";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Myrtales";"Onagraceae";"Epilobium";"lanceolatum";"Epilobium lanceolatum Seb. et Mauri";"Epilobium lanceolatum Seb. et Mauri";"INBO_RL_PLA_2006_VAL_362";"Lancetbladige basterdwederik";"Zeldzaam";"NT";"";"Regional";"";"Terrestrial";"Urban";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Myrtales";"Onagraceae";"Epilobium";"montanum";"Epilobium montanum L.";"Epilobium montanum L.";"INBO_RL_PLA_2006_VAL_363";"Bergbasterdwederik";"Momenteel niet bedreigd";"LC";"";"Regional";"";"Terrestrial";"Agriculture";"Woodlands";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Myrtales";"Onagraceae";"Epilobium";"obscurum";"Epilobium obscurum Schreb.";"Epilobium obscurum Schreb.";"INBO_RL_PLA_2006_VAL_364";"Donkergroene basterdwederik";"Momenteel niet bedreigd";"LC";"";"Regional";"";"Terrestrial";"Marshes";"";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Myrtales";"Onagraceae";"Epilobium";"palustre";"Epilobium palustre L.";"Epilobium palustre L.";"INBO_RL_PLA_2006_VAL_365";"Moerasbasterdwederik";"Momenteel niet bedreigd";"LC";"";"Regional";"";"Terrestrial";"Grasslands";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Myrtales";"Onagraceae";"Epilobium";"parviflorum";"Epilobium parviflorum Schreb.";"Epilobium parviflorum Schreb.";"INBO_RL_PLA_2006_VAL_366";"Viltige basterdwederik";"Momenteel niet bedreigd";"LC";"";"Regional";"";"Terrestrial";"Marshes";"";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Myrtales";"Onagraceae";"Epilobium";"roseum";"Epilobium roseum Schreb.";"Epilobium roseum Schreb.";"INBO_RL_PLA_2006_VAL_367";"Bleke basterdwederik";"Momenteel niet bedreigd";"LC";"";"Regional";"";"Terrestrial";"Eurytopic";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Myrtales";"Onagraceae";"Epilobium";"tetragonum";"Epilobium tetragonum L.";"Epilobium tetragonum L.";"INBO_RL_PLA_2006_VAL_368";"Kantige basterdwederik";"Momenteel niet bedreigd";"LC";"";"Regional";"";"Terrestrial";"Eurytopic";"";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Orchidales";"Orchidaceae";"Epipactis";"atrorubens";"Epipactis atrorubens (Hoffmann) Besser";"Epipactis atrorubens (Hoffmann) Besser";"INBO_RL_PLA_2006_VAL_369";"Bruinrode wespenorchis";"Met verdwijning bedreigd";"CR";"LC";"Regional";"";"Terrestrial";"Woodlands";"Grasslands";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Poales";"Poaceae";"Alopecurus";"myosuroides";"Alopecurus myosuroides Huds.";"Alopecurus myosuroides Huds.";"INBO_RL_PLA_2006_VAL_37";"Duist";"Momenteel niet bedreigd";"LC";"";"Regional";"";"Terrestrial";"Agriculture";"";"Cuddly";"Shortlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Orchidales";"Orchidaceae";"Epipactis";"helleborine";"Epipactis helleborine (L.) Crantz";"Epipactis helleborine (L.) Crantz";"INBO_RL_PLA_2006_VAL_370";"Brede wespenorchis";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Orchidales";"Orchidaceae";"Epipactis";"muelleri";"Epipactis muelleri Godf.";"Epipactis muelleri Godf.";"INBO_RL_PLA_2006_VAL_371";"Geelgroene wespenorchis";"Met verdwijning bedreigd";"CR";"LC";"Regional";"";"Terrestrial";"Grasslands";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Orchidales";"Orchidaceae";"Epipactis";"palustris";"Epipactis palustris (L.) Crantz";"Epipactis palustris (L.) Crantz";"INBO_RL_PLA_2006_VAL_372";"Moeraswespenorchis";"Zeldzaam";"NT";"LC";"Regional";"";"Terrestrial";"Marshes";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Orchidales";"Orchidaceae";"Epipactis";"phyllanthes";"Epipactis phyllanthes G.E. Smith";"Epipactis phyllanthes G.E. Smith";"INBO_RL_PLA_2006_VAL_373";"Groene wespenorchis";"Zeldzaam";"NT";"LC";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Pteropsida";"Filicales";"Equisetaceae";"Equisetum";"arvense";"Equisetum arvense L.";"Equisetum arvense L.";"INBO_RL_PLA_2006_VAL_374";"Heermoes";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Eurytopic";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Pteropsida";"Filicales";"Equisetaceae";"Equisetum";"fluviatile";"Equisetum fluviatile L.";"Equisetum fluviatile L.";"INBO_RL_PLA_2006_VAL_375";"Holpijp";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Marshes";"Grasslands";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Pteropsida";"Filicales";"Equisetaceae";"Equisetum";"hyemale";"Equisetum hyemale L.";"Equisetum hyemale L.";"INBO_RL_PLA_2006_VAL_376";"Schaafstro";"Zeldzaam";"NT";"";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Pteropsida";"Filicales";"Equisetaceae";"Equisetum";"palustre";"Equisetum palustre L.";"Equisetum palustre L.";"INBO_RL_PLA_2006_VAL_377";"Lidrus";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Grasslands";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Pteropsida";"Filicales";"Equisetaceae";"Equisetum";"sylvaticum";"Equisetum sylvaticum L.";"Equisetum sylvaticum L.";"INBO_RL_PLA_2006_VAL_378";"Bospaardenstaart";"Zeldzaam";"NT";"";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Pteropsida";"Filicales";"Equisetaceae";"Equisetum";"telmateia";"Equisetum telmateia Ehrh.";"Equisetum telmateia Ehrh.";"INBO_RL_PLA_2006_VAL_379";"Reuzenpaardenstaart";"Momenteel niet bedreigd";"LC";"";"Regional";"";"Terrestrial";"Marshes";"Woodlands";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Poales";"Poaceae";"Alopecurus";"pratensis";"Alopecurus pratensis L.";"Alopecurus pratensis L.";"INBO_RL_PLA_2006_VAL_38";"Grote vossenstaart";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Grasslands";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Pteropsida";"Filicales";"Equisetaceae";"Equisetum";"variegatum";"Equisetum variegatum Schleich.";"Equisetum variegatum Schleich.";"INBO_RL_PLA_2006_VAL_380";"Bonte paardenstaart";"Met verdwijning bedreigd";"CR";"";"Regional";"";"Terrestrial";"Marshes";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Ericales";"Ericaceae";"Erica";"cinerea";"Erica cinerea L.";"Erica cinerea L.";"INBO_RL_PLA_2006_VAL_381";"Rode dophei";"Kwetsbaar";"VU";"";"Regional";"";"Terrestrial";"Heathlands";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Ericales";"Ericaceae";"Erica";"tetralix";"Erica tetralix L.";"Erica tetralix L.";"INBO_RL_PLA_2006_VAL_382";"Gewone dophei";"Achteruitgaand";"NT";"";"Regional";"";"Terrestrial";"Heathlands";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Asterales";"Asteraceae";"Erigeron";"acer";"Erigeron acer L.";"Erigeron acer L.";"INBO_RL_PLA_2006_VAL_383";"Scherpe fijnstraal";"Kwetsbaar";"VU";"";"Regional";"";"Terrestrial";"Grasslands";"";"Cuddly";"Shortlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Juncales";"Cyperaceae";"Eriophorum";"angustifolium";"Eriophorum angustifolium Honck.";"Eriophorum angustifolium Honck.";"INBO_RL_PLA_2006_VAL_384";"Veenpluis";"Kwetsbaar";"VU";"LC";"Regional";"";"Terrestrial";"Heathlands";"Marshes";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Juncales";"Cyperaceae";"Eriophorum";"gracile";"Eriophorum gracile Koch ex Roth";"Eriophorum gracile Koch ex Roth";"INBO_RL_PLA_2006_VAL_385";"Slank wollegras";"Met verdwijning bedreigd";"CR";"NT";"Regional";"";"Terrestrial";"Heathlands";"Marshes";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Juncales";"Cyperaceae";"Eriophorum";"latifolium";"Eriophorum latifolium Hoppe";"Eriophorum latifolium Hoppe";"INBO_RL_PLA_2006_VAL_386";"Breed wollegras";"Met verdwijning bedreigd";"CR";"";"Regional";"";"Terrestrial";"Heathlands";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Juncales";"Cyperaceae";"Eriophorum";"vaginatum";"Eriophorum vaginatum L.";"Eriophorum vaginatum L.";"INBO_RL_PLA_2006_VAL_387";"Eenarig wollegras";"Zeldzaam";"NT";"";"Regional";"";"Terrestrial";"Heathlands";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Geraniales";"Geraniaceae";"Erodium";"cicutarium";"Erodium cicutarium (L.) L'Hérit.";"Erodium cicutarium (L.) L'Hérit.";"INBO_RL_PLA_2006_VAL_388";"Gewone reigersbek + duinreigersbek";"Momenteel niet bedreigd";"LC";"";"Regional";"";"Terrestrial";"Eurytopic";"";"Cuddly";"Shortlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Geraniales";"Geraniaceae";"Erodium";"lebelii";"Erodium lebelii Jord.";"Erodium lebelii Jord.";"INBO_RL_PLA_2006_VAL_389";"Kleverige reigersbek";"Momenteel niet bedreigd";"LC";"";"Regional";"";"Terrestrial";"Dunes";"";"Cuddly";"Shortlived";"Mobile";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Malvales";"Malvaceae";"Althaea";"officinalis";"Althaea officinalis L.";"Althaea officinalis L.";"INBO_RL_PLA_2006_VAL_39";"Heemst";"Zeldzaam";"NT";"";"Regional";"";"Terrestrial";"SaltMarshes";"";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Capparales";"Brassicaceae";"Erophila";"verna";"Erophila verna (L.) Chevall.";"Erophila verna (L.) Chevall.";"INBO_RL_PLA_2006_VAL_390";"Vroegeling";"Momenteel niet bedreigd";"LC";"";"Regional";"";"Terrestrial";"Urban";"Dunes";"Cuddly";"Shortlived";"Sedentary";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Apiales";"Apiaceae";"Eryngium";"campestre";"Eryngium campestre L.";"Eryngium campestre L.";"INBO_RL_PLA_2006_VAL_391";"Kruisdistel";"Zeldzaam";"NT";"";"Regional";"";"Terrestrial";"Grasslands";"";"Cuddly";"Longlived";"Sedentary";"Oligotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Apiales";"Apiaceae";"Eryngium";"maritimum";"Eryngium maritimum L.";"Eryngium maritimum L.";"INBO_RL_PLA_2006_VAL_392";"Blauwe zeedistel";"Zeldzaam";"NT";"";"Regional";"";"Terrestrial";"Dunes";"";"Cuddly";"Longlived";"Sedentary";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Capparales";"Brassicaceae";"Erysimum";"cheiranthoides";"Erysimum cheiranthoides L.";"Erysimum cheiranthoides L.";"INBO_RL_PLA_2006_VAL_393";"Gewone steenraket";"Momenteel niet bedreigd";"LC";"";"Regional";"";"Terrestrial";"Urban";"";"Cuddly";"Shortlived";"Sedentary";"Eutrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Capparales";"Brassicaceae";"Erysimum";"cheiri";"Erysimum cheiri (L.) Crantz";"Erysimum cheiri (L.) Crantz";"INBO_RL_PLA_2006_VAL_394";"Muurbloem";"Zeldzaam";"NT";"";"Regional";"";"Terrestrial";"Urban";"";"Cuddly";"Longlived";"Sedentary";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
"VascularPlants";"Plantae";"Tracheophyta";"Spermatopsida";"Celastrales";"Celastraceae";"Euonymus";"europaeus";"Euonymus europaeus L.";"Euonymus europaeus L.";"INBO_RL_PLA_2006_VAL_395";"Wilde kardinaalsmuts";"Momenteel niet bedreigd";"LC";"";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Plant";2006.00;"VanLanduyt_etal_2006"
