"usageKey","scientificName","rank","order","matchType","phylum","kingdom","genus","class","confidence","synonym","status","family","UniqueID","TaxonomicGroup","YearPublished","Kingdom","scientificName1","vernacularName","RLCAsPublished","RLC","RLCEurope","Criteria","Reference","license","rightsHolder","accessRights","datasetName","locationID","locality","countryCode","occurrencestatus","threadStatus"
5755978,"Bradycellus sharpi Joy, 1912","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Bradycellus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:875","CarabidBeetles",1995,"Animalia","Bradycellus sharpi","Bosrondbuik","Zeldzaam","NT",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
5755982,"Bradycellus verbasci (Duftschmid, 1812)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Bradycellus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:876","CarabidBeetles",1995,"Animalia","Bradycellus verbasci","Ruigterondbuik","Momenteel niet bedreigd","LC",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
4308815,"Broscus cephalotes (Linnaeus, 1758)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Broscus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:877","CarabidBeetles",1995,"Animalia","Broscus cephalotes","Dikkopzandgraver","Momenteel niet bedreigd","LC",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
5755293,"Calathus ambiguus (Paykull, 1790)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calathus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:878","CarabidBeetles",1995,"Animalia","Calathus ambiguus","Grote tandklauw","Bedreigd","EN",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
5755322,"Calathus cinctus Motschulsky, 1850","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calathus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:879","CarabidBeetles",1995,"Animalia","Calathus cinctus","Mostandklauw","Kwetsbaar","VU",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
5755296,"Calathus erratus (C.R.Sahlberg, 1827)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calathus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:880","CarabidBeetles",1995,"Animalia","Calathus erratus","Zandtandklauw","Momenteel niet bedreigd","LC",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
4988363,"Calathus fuscipes (Goeze, 1777)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calathus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:881","CarabidBeetles",1995,"Animalia","Calathus fuscipes","Gewone tandklauw","Momenteel niet bedreigd","LC",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
4988354,"Calathus melanocephalus (Linnaeus, 1758)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calathus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:882","CarabidBeetles",1995,"Animalia","Calathus melanocephalus","Zwartkoptandklauw","Momenteel niet bedreigd","LC",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
5755302,"Calathus micropterus (Duftschmid, 1812)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calathus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:883","CarabidBeetles",1995,"Animalia","Calathus micropterus","Noordelijke tandklauw","Zeldzaam","NT",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
9581584,"Calathus mollis (Marsham, 1802)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calathus","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:884","CarabidBeetles",1995,"Animalia","Calathus mollis","Duintandklauw","Zeldzaam","NT",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
5755451,"Calathus rotundicollis Dejean, 1828","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calathus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:885","CarabidBeetles",1995,"Animalia","Calathus rotundicollis","Bostandklauw","Momenteel niet bedreigd","LC",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
6097854,"Callistus lunatus (Fabricius, 1775)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Callistus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:886","CarabidBeetles",1995,"Animalia","Callistus lunatus","Maanvlek","Met uitsterven bedreigd","CR",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
5872954,"Calosoma inquisitor (Linnaeus, 1758)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calosoma","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:887","CarabidBeetles",1995,"Animalia","Calosoma inquisitor","Kleine poppenrover","Bedreigd","EN",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
6097932,"Calosoma maderae auropunctatum (Herbst, 1784)","SUBSPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calosoma","Insecta",98,TRUE,"SYNONYM","Carabidae","INBO:RL:NONVAL:CAR:1995:888","CarabidBeetles",1995,"Animalia","Calosoma maderae auropunctatum",,"Uitgestorven in Vlaanderen","RE",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Regionally Extinct (REX) in Flanders"
4989308,"Calosoma sycophanta (Linnaeus, 1758)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Calosoma","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:890","CarabidBeetles",1995,"Animalia","Calosoma sycophanta","Grote poppenrover","Met uitsterven bedreigd","CR",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
5872829,"Carabus arvensis Herbst, 1784","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:891","CarabidBeetles",1995,"Animalia","Carabus arvensis","Heideschallebijter","Bedreigd","EN",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
1036779,"Carabus auratus Linnaeus, 1760","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:892","CarabidBeetles",1995,"Animalia","Carabus auratus","Gouden schallebijter","Achteruitgaand","NT",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
4470628,"Carabus auronitens Fabricius, 1792","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:893","CarabidBeetles",1995,"Animalia","Carabus auronitens","Goudglanzende schallebijter","Zeldzaam","NT",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
4470480,"Carabus cancellatus Illiger, 1798","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:894","CarabidBeetles",1995,"Animalia","Carabus cancellatus","Rasterschallebijter","Kwetsbaar","VU",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
9224900,"Carabus clathratus Illiger, 1798","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,TRUE,"SYNONYM","Carabidae","INBO:RL:NONVAL:CAR:1995:895","CarabidBeetles",1995,"Animalia","Carabus clathratus","Moerasschallebijter","Kwetsbaar","VU",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
4471042,"Carabus convexus Fabricius, 1775","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:896","CarabidBeetles",1995,"Animalia","Carabus convexus","Bolle schallebijter","Uitgestorven in Vlaanderen","RE",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Regionally Extinct (REX) in Flanders"
4470451,"Carabus coriaceus Linnaeus, 1758","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:897","CarabidBeetles",1995,"Animalia","Carabus coriaceus","Lederschallebijter","Kwetsbaar","VU",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
1036789,"Carabus granulatus Linnaeus, 1758","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:898","CarabidBeetles",1995,"Animalia","Carabus granulatus","Kettingschallebijter","Momenteel niet bedreigd","LC",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
4471016,"Carabus intricatus Linnaeus, 1760","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:899","CarabidBeetles",1995,"Animalia","Carabus intricatus","Blauwe schallebijter","Met uitsterven bedreigd","CR",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
4470801,"Carabus monilis Fabricius, 1792","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:900","CarabidBeetles",1995,"Animalia","Carabus monilis","Graslandschallebijter","Achteruitgaand","NT",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
8056040,"Carabus nemoralis O.F.Müller, 1764","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:901","CarabidBeetles",1995,"Animalia","Carabus nemoralis","Tuinschallebijter","Achteruitgaand","NT",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
4471071,"Carabus nitens Linnaeus, 1758","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:902","CarabidBeetles",1995,"Animalia","Carabus nitens","Goudrandschallebijter","Bedreigd","EN",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
4470555,"Carabus problematicus Herbst, 1786","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:904","CarabidBeetles",1995,"Animalia","Carabus problematicus","Blauwzwarte schallebijter","Momenteel niet bedreigd","LC",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
4470782,"Carabus violaceus purpurascens Fabricius, 1787","SUBSPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Carabus","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:905","CarabidBeetles",1995,"Animalia","Carabus violaceus purpurascens","Violette schallebijter","Momenteel niet bedreigd","LC",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
6097906,"Chlaenius nigricornis (Fabricius, 1787)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Chlaenius","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:906","CarabidBeetles",1995,"Animalia","Chlaenius nigricornis","Zwartsprietfluweelloper","Bedreigd","EN",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
9328408,"Chlaenius nitidulus (Schrank, 1781)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Chlaenius","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:907","CarabidBeetles",1995,"Animalia","Chlaenius nitidulus","Groene fluweelloper","Bedreigd","EN",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
6097905,"Chlaenius tristis (Schaller, 1783)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Chlaenius","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:908","CarabidBeetles",1995,"Animalia","Chlaenius tristis","Zwarte fluweelloper","Met uitsterven bedreigd","CR",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
5873357,"Chlaenius vestitus (Paykull, 1790)","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Chlaenius","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:909","CarabidBeetles",1995,"Animalia","Chlaenius vestitus","Geelrandfluweelloper","Zeldzaam","NT",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
4480485,"Cicindela campestris Linnaeus, 1758","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Cicindela","Insecta",97,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:910","CarabidBeetles",1995,"Animalia","Cicindela campestris","Groene zandloopkever","Achteruitgaand","NT",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
8092427,"Cicindela germanica Linnaeus, 1758","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Cylindera","Insecta",98,TRUE,"SYNONYM","Carabidae","INBO:RL:NONVAL:CAR:1995:911","CarabidBeetles",1995,"Animalia","Cicindela germanica","Duitse zandloopkever","Zeldzaam","NT",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
4480502,"Cicindela hybrida Linnaeus, 1758","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Cicindela","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:912","CarabidBeetles",1995,"Animalia","Cicindela hybrida","Basterdzandloopkever","Achteruitgaand","NT",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
7727698,"Cicindela maritima Dejean, 1822","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Cicindela","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:913","CarabidBeetles",1995,"Animalia","Cicindela maritima","Strandzandloopkever","Bedreigd","EN",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
4480480,"Cicindela sylvatica Linnaeus, 1758","SPECIES","Coleoptera","EXACT","Arthropoda","Animalia","Cicindela","Insecta",98,FALSE,"ACCEPTED","Carabidae","INBO:RL:NONVAL:CAR:1995:914","CarabidBeetles",1995,"Animalia","Cicindela sylvatica","Boszandloopkever","Bedreigd","EN",,"Regional","Desender_etal_1995","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
