"taxonID","redListCriteria","redListCriteriaEurope","criteria","occurrenceRemarks","biome","biotope1","cuddliness","lifespan","mobility","nutrient_level","spine","eventDate","source","locality","countryCode","locationID","threadStatus"
"INBO_RL_MAM_2014_VAL_36","VU","LC","IUCN","B1b(ii);D","Terrestrial","Agriculture","Cuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_MAM_2014_VAL_37","NE","NE","IUCN",,"Terrestrial",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_38","NE","NE","IUCN",,"Terrestrial",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_39","NT","LC","IUCN","B1a(i)b(iii)","Terrestrial","Shrubs","Cuddly","Shortlived","Sedentary","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_MAM_2014_VAL_4","NT","LC","IUCN","A2c;B1b(ii)","SemiAquatic","RunningWaters","NonCuddly","Shortlived","Sedentary","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_MAM_2014_VAL_40","NT","LC","IUCN","A2c;B1b(ii)","Terrestrial","Shrubs","NonCuddly","Shortlived","Sedentary","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_MAM_2014_VAL_41","NT","LC","IUCN","A2c;B1a(i)b(ii)","Terrestrial","Grasslands","NonCuddly","Shortlived","Sedentary","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_MAM_2014_VAL_42","NT","LC","IUCN","A2c;B1a(i)b(ii)","Terrestrial","Agriculture","Cuddly","Shortlived","Sedentary","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_MAM_2014_VAL_43","NE",,"IUCN",,"Terrestrial",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_44","LC","LC","IUCN",,"Terrestrial","Urban","NonCuddly","Shortlived","Sedentary","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MAM_2014_VAL_45","CR","LC","IUCN","A2c;B1a(ii)b(ii,iii);C1;D","Terrestrial","Woodlands","Cuddly","Shortlived","Sedentary","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_MAM_2014_VAL_46","VU","LC","IUCN","A2c;B1b(ii);C1","Terrestrial","Shrubs","Cuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_MAM_2014_VAL_47","NT","LC","IUCN","A2c;B1b(ii)","Terrestrial","Eurytopic","Cuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_MAM_2014_VAL_48","VU","LC","IUCN","A2c;B1b(ii);C1","Terrestrial","Eurytopic","Cuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_MAM_2014_VAL_49","NE","NE","IUCN",,"Terrestrial",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_5","NE","LC","IUCN",,"Marine",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_50","NE","NE","IUCN",,"Terrestrial",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_51","NE","NE","IUCN",,"SemiAquatic",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_52","LC","LC","IUCN",,"Terrestrial","Woodlands","NonCuddly","Shortlived","Sedentary","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MAM_2014_VAL_53","EN","VU","IUCN","B1a(ii)b(iii);D1","Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_MAM_2014_VAL_54","DD","LC","IUCN",,"Terrestrial","Urban","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Onvoldoende data"
"INBO_RL_MAM_2014_VAL_55","EN","NT","IUCN","B1a(i)b(ii);C1;D","SemiAquatic","StandingWaters","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_MAM_2014_VAL_56","NT","LC","IUCN","A2c;B1b(ii);C1","SemiAquatic","StandingWaters","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_MAM_2014_VAL_57","LC","LC","IUCN",,"SemiAquatic","StandingWaters","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MAM_2014_VAL_58","EN","LC","IUCN","B1a(i)b(iii);D1","Terrestrial","Urban","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_MAM_2014_VAL_59","VU","LC","IUCN","D1","Terrestrial","Urban","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_MAM_2014_VAL_6","NE","NT","IUCN",,"Marine",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_60","CR","LC","IUCN","B1a(i, ii)b(iii);C1;D","Terrestrial","Urban","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_MAM_2014_VAL_61","DD","LC","IUCN",,"Terrestrial","Urban","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Onvoldoende data"
"INBO_RL_MAM_2014_VAL_62","LC","LC","IUCN",,"Terrestrial","Urban","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MAM_2014_VAL_63","DD","LC","IUCN",,"Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Onvoldoende data"
"INBO_RL_MAM_2014_VAL_64","LC","LC","IUCN",,"Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MAM_2014_VAL_65","NE","NE","IUCN",,"Terrestrial",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_66","EN","LC","IUCN","A2c;B1a(i)b(ii,iii)","SemiAquatic","Marshes","NonCuddly","Shortlived","Sedentary","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_MAM_2014_VAL_67","NE","DD","IUCN",,"Terrestrial",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_68","EN","LC","IUCN","B1a(i,ii)b(iii);D","Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_MAM_2014_VAL_69","VU","LC","IUCN","D1","Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_MAM_2014_VAL_7","RE","VU","IUCN",,"Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Regionally Extinct (EX)"
"INBO_RL_MAM_2014_VAL_70","NE",,"IUCN",,"Terrestrial",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_71","NE","NE","IUCN",,"SemiAquatic",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_72","NT","NT","IUCN","A2b_B1b(ii,iv)","SemiAquatic","Eurytopic","Cuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_MAM_2014_VAL_73","NE","NE","IUCN",,"SemiAquatic",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_74","NT","LC","IUCN","D1","Marine","Marine","Cuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_MAM_2014_VAL_75","VU","VU","IUCN","D","Marine","Marine","Cuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_MAM_2014_VAL_76","NE","VU","IUCN",,"Marine",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_77","NE","LC","IUCN",,"Terrestrial",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_78","LC","LC","IUCN",,"Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MAM_2014_VAL_79","LC","LC","IUCN",,"Terrestrial","Urban","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MAM_2014_VAL_8","NE","NE","IUCN",,"Terrestrial",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_80","DD","LC","IUCN",,"Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Onvoldoende data"
"INBO_RL_MAM_2014_VAL_81","NT","LC","IUCN","B1b(iii)","Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_MAM_2014_VAL_82","EN","LC","IUCN","B1a(i)b(iii);D","Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_MAM_2014_VAL_83","NE","NE","IUCN",,"Terrestrial",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_84","NE",,"IUCN",,"Terrestrial",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_85","NE","LC","IUCN",,"Marine",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_86","LC","NE","IUCN",,"Terrestrial","Urban","NonCuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MAM_2014_VAL_87","LC","LC","IUCN",,"Terrestrial","Urban","NonCuddly","Shortlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MAM_2014_VAL_88","RE","NT","IUCN",,"Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Regionally Extinct (EX)"
"INBO_RL_MAM_2014_VAL_89","RE","NT","IUCN",,"Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Regionally Extinct (EX)"
"INBO_RL_MAM_2014_VAL_9","NE","NE","IUCN",,"Terrestrial",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_90","NE","NE","IUCN",,"Terrestrial",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_91","NE","NE","IUCN",,"Terrestrial",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_92","LC","LC","IUCN",,"Terrestrial","Woodlands","Cuddly","Shortlived","Sedentary","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MAM_2014_VAL_93","LC","LC","IUCN",,"Terrestrial","Shrubs","NonCuddly","Shortlived","Sedentary","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MAM_2014_VAL_94","VU","LC","IUCN","A2c;B1a(i)b(ii,iii)","Terrestrial","Marshes","NonCuddly","Shortlived","Sedentary","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_MAM_2014_VAL_95","NE","DD","IUCN",,"Marine",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_96","LC","LC","IUCN",,"Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MAM_2014_VAL_97","NE","NE","IUCN",,"Terrestrial",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MAM_2014_VAL_98","LC","LC","IUCN",,"Terrestrial","Eurytopic","NonCuddly","Shortlived","Sedentary","Eutrophic","Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MAM_2014_VAL_99","NE","LC","IUCN",,"Terrestrial",,,,,,"Vertebrate",2014,"Maes_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MOS_2017_VAL_1","VU",,"IUCN","D2","Terrestrial","Grasslands","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_MOS_2017_VAL_10","VU",,"IUCN","D2","Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_MOS_2017_VAL_100","LC",,"IUCN",,"Epiphytic","Woodlands","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MOS_2017_VAL_101","VU",,"IUCN","A2c","Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_MOS_2017_VAL_102","LC",,"IUCN",,"Terrestrial","Eurytopic","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MOS_2017_VAL_103","VU",,"IUCN","D2","Terrestrial","Heathlands","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_MOS_2017_VAL_104","LC",,"IUCN",,"Epiphytic","Woodlands","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MOS_2017_VAL_105","VU",,"IUCN","D2","Terrestrial","Grasslands","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_MOS_2017_VAL_106","NE",,"IUCN","A2c","Terrestrial","Urban","NonCuddly","Longlived","Mobile","Mesotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_MOS_2017_VAL_107","LC",,"IUCN",,"Terrestrial","Eurytopic","NonCuddly","Longlived","Mobile","Mesotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MOS_2017_VAL_108","LC",,"IUCN",,"Terrestrial","Urban","NonCuddly","Longlived","Mobile","Mesotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MOS_2017_VAL_109","LC",,"IUCN",,"Terrestrial","Urban","NonCuddly","Longlived","Mobile","Mesotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MOS_2017_VAL_11","VU",,"IUCN","A2c;D2","Terrestrial","PioneerVegetations","NonCuddly","Shortlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_MOS_2017_VAL_110","VU",,"IUCN","D2","SemiAquatic","RunningWaters","NonCuddly","Longlived","Mobile","Eutrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_MOS_2017_VAL_111","LC",,"IUCN",,"Terrestrial","Urban","NonCuddly","Longlived","Mobile","Mesotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MOS_2017_VAL_112","LC",,"IUCN",,"SemiAquatic","StandingWaters","NonCuddly","Longlived","Mobile","Mesotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MOS_2017_VAL_113","CR",,"IUCN","A2c;B2a(ii)b(iv);D2","Terrestrial","StandingWaters","NonCuddly","Longlived","Mobile","Mesotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_MOS_2017_VAL_114","LC",,"IUCN",,"Terrestrial","Eurytopic","NonCuddly","Longlived","Mobile","Mesotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MOS_2017_VAL_115","LC",,"IUCN",,"Terrestrial","Urban","NonCuddly","Longlived","Mobile","Mesotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MOS_2017_VAL_116","RE",,"IUCN",,"Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Regionally Extinct (EX)"
"INBO_RL_MOS_2017_VAL_117","RE",,"IUCN",,"Terrestrial","Urban","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Regionally Extinct (EX)"
"INBO_RL_MOS_2017_VAL_118","VU",,"IUCN","D2","Terrestrial","Grasslands","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_MOS_2017_VAL_119","EN",,"IUCN","A2c;B2a(ii)b(iv);D2","Terrestrial","Eurytopic","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_MOS_2017_VAL_12","VU",,"IUCN","D2","Terrestrial","Shrubs","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_MOS_2017_VAL_120","VU",,"IUCN","D2","Terrestrial","Heathlands","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_MOS_2017_VAL_121","CR",,"IUCN","A2c;B2a(ii)b(iv);D2","Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_MOS_2017_VAL_122","VU",,"IUCN","D2","Terrestrial","Heathlands","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_MOS_2017_VAL_123","LC",,"IUCN",,"SemiAquatic","Marshes","NonCuddly","Longlived","Mobile","Eutrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MOS_2017_VAL_124","LC",,"IUCN",,"SemiAquatic","Marshes","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MOS_2017_VAL_125","RE",,"IUCN","D2","SemiAquatic","Marshes","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Regionally Extinct (EX)"
"INBO_RL_MOS_2017_VAL_126","VU",,"IUCN","A2c","Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_MOS_2017_VAL_127","EN",,"IUCN","A2c;B2a(ii)b(iv);D2","Terrestrial","Urban","NonCuddly","Shortlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_MOS_2017_VAL_128","VU",,"IUCN","D2","Terrestrial","Grasslands","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_MOS_2017_VAL_129","CR",,"IUCN","A2c;B2a(ii)b(iv);D2","Terrestrial","PioneerVegetations","NonCuddly","Shortlived","Mobile","Mesotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_MOS_2017_VAL_13","LC",,"IUCN",,"Terrestrial","Eurytopic","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_MOS_2017_VAL_130","VU",,"IUCN","D2","Terrestrial","PioneerVegetations","NonCuddly","Shortlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_MOS_2017_VAL_131","EN",,"IUCN","A2c","Terrestrial","Agriculture","NonCuddly","Shortlived","Mobile","Mesotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_MOS_2017_VAL_132","EN",,"IUCN","A2c;B2a(ii)b(iv);D2","Terrestrial","PioneerVegetations","NonCuddly","Shortlived","Mobile","Mesotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_MOS_2017_VAL_133","EN",,"IUCN","A2c;B2a(ii)b(iv);D2","Terrestrial","Woodlands","NonCuddly","Longlived","Mobile","Oligotrophic","Plant",2017,"VanLanduytDeBeer_2017","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
