taxonID,occurrenceRemarks,eventDate,source,locality,occurrenceStatus,countryCode,locationID,threadStatus,establishmentMeans
INBO_RL_PLA_2006_VAL_484,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_PLA_2006_VAL_485,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native
INBO_RL_PLA_2006_VAL_486,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_487,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_488,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_489,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_49,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_PLA_2006_VAL_490,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native
INBO_RL_PLA_2006_VAL_491,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_492,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_493,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_494,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_PLA_2006_VAL_495,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_PLA_2006_VAL_496,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_497,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_498,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_499,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_5,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Verdwenen uit Vlaanderen en het Brussels Gewest,native
INBO_RL_PLA_2006_VAL_50,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_500,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_501,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_502,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native
INBO_RL_PLA_2006_VAL_503,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_PLA_2006_VAL_504,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_505,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_PLA_2006_VAL_506,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_507,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_508,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_509,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_51,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Verdwenen uit Vlaanderen en het Brussels Gewest,native
INBO_RL_PLA_2006_VAL_510,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Verdwenen uit Vlaanderen en het Brussels Gewest,native
INBO_RL_PLA_2006_VAL_511,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_512,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_513,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_514,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_515,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native
INBO_RL_PLA_2006_VAL_516,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_517,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_PLA_2006_VAL_518,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_519,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_52,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_PLA_2006_VAL_520,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_521,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_522,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_523,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_524,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_525,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native
INBO_RL_PLA_2006_VAL_526,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_527,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_528,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_529,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native
INBO_RL_PLA_2006_VAL_53,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_530,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_531,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_532,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_533,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_534,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_PLA_2006_VAL_535,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_536,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_537,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native
INBO_RL_PLA_2006_VAL_538,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_539,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_54,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_540,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_541,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_542,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_543,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native
INBO_RL_PLA_2006_VAL_544,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_545,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Verdwenen uit Vlaanderen en het Brussels Gewest,native
INBO_RL_PLA_2006_VAL_546,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native
INBO_RL_PLA_2006_VAL_547,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_548,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_549,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_55,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_550,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native
INBO_RL_PLA_2006_VAL_551,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_552,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_553,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_554,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_555,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_556,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_557,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_PLA_2006_VAL_558,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Verdwenen uit Vlaanderen en het Brussels Gewest,native
INBO_RL_PLA_2006_VAL_559,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_56,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_560,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_561,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_PLA_2006_VAL_562,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_PLA_2006_VAL_563,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_564,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_PLA_2006_VAL_565,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_566,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_567,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native
INBO_RL_PLA_2006_VAL_568,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native
INBO_RL_PLA_2006_VAL_569,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_57,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_570,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_571,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_572,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_573,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_574,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_575,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_576,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_577,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_578,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Verdwenen uit Vlaanderen en het Brussels Gewest,native
INBO_RL_PLA_2006_VAL_579,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_PLA_2006_VAL_58,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_PLA_2006_VAL_580,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_581,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_PLA_2006_VAL_582,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_583,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_584,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_585,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_586,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native
INBO_RL_PLA_2006_VAL_587,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_PLA_2006_VAL_588,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_589,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_59,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_590,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_591,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_592,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_593,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_594,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_595,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_596,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_597,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_598,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_PLA_2006_VAL_599,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_6,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_PLA_2006_VAL_60,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_600,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_601,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Verdwenen uit Vlaanderen en het Brussels Gewest,native
INBO_RL_PLA_2006_VAL_602,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_PLA_2006_VAL_603,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_604,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_605,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_PLA_2006_VAL_606,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native
INBO_RL_PLA_2006_VAL_607,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_608,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_PLA_2006_VAL_609,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_61,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_610,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_611,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native
INBO_RL_PLA_2006_VAL_612,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_613,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Verdwenen uit Vlaanderen en het Brussels Gewest,native
INBO_RL_PLA_2006_VAL_614,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native
INBO_RL_PLA_2006_VAL_615,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_616,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_617,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_618,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_619,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_62,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_PLA_2006_VAL_620,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_621,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_PLA_2006_VAL_622,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_623,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_624,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_625,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_626,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_627,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_628,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_629,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Verdwenen uit Vlaanderen en het Brussels Gewest,native
INBO_RL_PLA_2006_VAL_63,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_630,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_PLA_2006_VAL_631,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_632,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_633,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_634,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_635,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_636,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_637,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_638,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_639,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_64,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_640,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_PLA_2006_VAL_641,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_642,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_643,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_644,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Met verdwijning bedreigd,native
INBO_RL_PLA_2006_VAL_645,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_646,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_PLA_2006_VAL_647,,2006,VanLanduyt_etal_2006,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
