language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,taxonID,scientificName,kingdom,phylum,class,order,family,genus,taxonRank,vernacularName,nomenclaturalCode,taxonomicStatus
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_100,Dicranum montanum Hedw.,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranum,species,Bossig gaffeltandmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_101,Dicranum polysetum Sw. ex anon.,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranum,species,Gerimpeld gaffeltandmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_102,Dicranum scoparium Hedw.,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranum,species,Gewoon gaffeltandmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_103,Dicranum spurium Hedw.,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranum,species,Gekroesd gaffeltandmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_104,Dicranum tauricum Sapjegin,Plantae,Bryophyta,Bryopsida,Dicranales,Dicranaceae,Dicranum,species,Bros gaffeltandmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_105,Didymodon acutus (Brid.) K.Saito,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Didymodon,species,Spits dubbeltandmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_106,Didymodon australasiae (Hook. & Grev.) R.H.Zander,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Didymodon,species,Klein dubbeltandmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_107,Didymodon fallax (Hedw.) R.H.Zander,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Didymodon,species,Kleidubbeltandmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_108,Didymodon insulanus (De Not.) M.O.Hill,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Didymodon,species,,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_109,Didymodon luridus Hornsch.,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Didymodon,species,Breed dubbeltandmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_11,Archidium alternifolium (Hedw.) Mitt.,Plantae,Bryophyta,Bryopsida,Archidiales,Archidiaceae,Archidium,species,Oermos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_110,Didymodon nicholsonii Culm.,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Didymodon,species,Rivierdubbeltandmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_111,Didymodon rigidulus Hedw.,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Didymodon,species,Broeddubbeltandmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_112,Didymodon sinuosus (Mitt.) Delogne,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Didymodon,species,Bros dubbeltandmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_113,Didymodon spadiceus (Mitt.) Limpr.,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Didymodon,species,Beekdubbeltandmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_114,Didymodon tophaceus (Brid.) Lisa,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Didymodon,species,Stomp dubbeltandmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_115,Didymodon vinealis (Brid.) R.H.Zander,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Didymodon,species,Muurdubbeltandmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_116,Diphyscium foliosum (Hedw.) D.Mohr,Plantae,Bryophyta,Bryopsida,Diphysciales,Diphysciaceae,Diphyscium,species,Dwergmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_117,Distichium capillaceum (Hedw.) Bruch & Schimp.,Plantae,Bryophyta,Bryopsida,Dicranales,Distichiaceae,Distichium,species,Recht visgraatjesmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_118,Ditrichum flexicaule (Schwägr.) Hampe s.l.,Plantae,Bryophyta,Bryopsida,Dicranales,Ditrichaceae,Ditrichum,species,Kalksmaltandmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_119,Ditrichum heteromallum (Hedw.) E.Britton,Plantae,Bryophyta,Bryopsida,Dicranales,Ditrichaceae,Ditrichum,species,Gebogen smaltandmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_12,Atrichum angustatum (Brid.) Bruch & Schimp.,Plantae,Bryophyta,Bryopsida,Polytrichales,Polytrichaceae,Atrichum,species,Rood rimpelmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_120,Ditrichum lineare (Sw.) Lindb.,Plantae,Bryophyta,Bryopsida,Dicranales,Ditrichaceae,Ditrichum,species,Kort smaltandmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_121,Ditrichum pallidum (Hedw.) Hampe,Plantae,Bryophyta,Bryopsida,Dicranales,Ditrichaceae,Ditrichum,species,Geel smaltandmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_122,Ditrichum pusillum (Hedw.) Hampe,Plantae,Bryophyta,Bryopsida,Dicranales,Ditrichaceae,Ditrichum,species,Klein smaltandmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_123,Drepanocladus aduncus (Hedw.) Warnst.,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Drepanocladus,species,Moerassikkelmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_124,Drepanocladus polygamus (Schimp.) Hedenäs,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Drepanocladus,species,Goudsikkelmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_125,Drepanocladus sendtneri (Schimp. ex H.Müll.) Warnst.,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Drepanocladus,species,Gekruld sikkelmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_126,Encalypta streptocarpa Hedw.,Plantae,Bryophyta,Bryopsida,Encalyptales,Encalyptaceae,Encalypta,species,Groot klokhoedje,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_127,Encalypta vulgaris Hedw.,Plantae,Bryophyta,Bryopsida,Encalyptales,Encalyptaceae,Encalypta,species,Klein klokhoedje,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_128,Entodon concinnus (De Not.) Paris,Plantae,Bryophyta,Bryopsida,Hypnales,Entodontaceae,Entodon,species,Cilindermos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_129,Entosthodon fascicularis (Hedw.) Müll.Hal,Plantae,Bryophyta,Bryopsida,Funariales,Funariaceae,Entosthodon,species,Kleilentemos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_13,Atrichum tenellum (Röhl.) Bruch & Schimp.,Plantae,Bryophyta,Bryopsida,Polytrichales,Polytrichaceae,Atrichum,species,Klein rimpelmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_130,Entosthodon obtusus (Hedw.) Lindb.,Plantae,Bryophyta,Bryopsida,Funariales,Funariaceae,Entosthodon,species,Heidelentemos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_131,Ephemerum minutissimum Lindb.,Plantae,Bryophyta,Bryopsida,Pottiales,Ephemeraceae,Ephemerum,species,,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_132,Ephemerum serratum (Hedw.) Hampe,Plantae,Bryophyta,Bryopsida,Pottiales,Ephemeraceae,Ephemerum,species,Ongenerfd eendagsmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_133,Eucladium verticillatum (With.) Bruch & Schimp.,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Eucladium,species,Tufmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_134,Eurhynchium striatum (Hedw.) Schimp.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Eurhynchium,species,Geplooid snavelmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_135,Fissidens adianthoides Hedw.,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,species,Groot vedermos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_136,Fissidens bryoides Hedw.,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,species,Gezoomd vedermos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_137,Fissidens crassipes Wilson ex Bruch & Schimp.,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,species,Gewoon riviervedermos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_138,Fissidens dubius P.Beauv.,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,species,Kalkvedermos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_139,Fissidens exilis Hedw.,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,species,Dwergvedermos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_14,Atrichum undulatum (Hedw.) P.Beauv.,Plantae,Bryophyta,Bryopsida,Polytrichales,Polytrichaceae,Atrichum,species,Groot rimpelmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_140,Fissidens fontanus (Bach.Pyl.) Steud.,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,species,Watervedermos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_141,Fissidens gracilifolius Brugg.-Nann. & Nyholm,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,species,Steenvedermos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_142,Fissidens monguillonii Thér.,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,species,Puntvedermos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_143,Fissidens osmundoides Hedw.,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,species,Varenvedermos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_144,Fissidens pusillus (Wilson) Milde,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,species,Klein beekvedermos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_145,Fissidens taxifolius Hedw.,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,species,Kleivedermos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_146,Fissidens viridulus (Sw. ex anon.) Wahlenb.,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,species,Klein gezoomd vedermos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_147,Fontinalis antipyretica Hedw.,Plantae,Bryophyta,Bryopsida,Hypnales,Fontinalaceae,Fontinalis,species,Bronmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_148,Funaria hygrometrica Hedw.,Plantae,Bryophyta,Bryopsida,Funariales,Funariaceae,Funaria,species,Gewoon krulmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_149,Grimmia anodon Bruch & Schimp.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,species,Tandloos muisjesmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_15,Aulacomnium androgynum (Hedw.) Schwägr.,Plantae,Bryophyta,Bryopsida,Bryales,Aulacomniaceae,Aulacomnium,species,Gewoon knopjesmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_150,Grimmia crinita Brid.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,species,Krijtmuisjesmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_151,Grimmia dissimulata E.Maier,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,species,Verborgen muisjesmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_152,Grimmia laevigata (Brid.) Brid.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,species,Dikbladig muisjesmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_153,Grimmia orbicularis Bruch ex Wilson,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,species,Bolrond muisjesmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_154,Grimmia ovalis (Hedw.) Lindb.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,species,Gezoomd muisjesmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_155,Grimmia pulvinata (Hedw.) Sm.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,species,Gewoon muisjesmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_156,Grimmia tergestina Tomm. ex Bruch & Schimp.,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,species,Kalkmuisjesmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_157,Gyroweisia tenuis (Hedw.) Schimp.,Plantae,Bryophyta,Bryopsida,Pottiaceae,Pottiaceae,Gyroweisia,species,Voegenmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_158,Habrodon perpusillus (De Not.) Lindb.,Plantae,Bryophyta,Bryopsida,Hypnales,Pterygynandraceae,Habrodon,species,Duizendpootmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_159,Hamatocaulis vernicosus (Mitt.) Hedenäs,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Hamatocaulis,species,Geel schorpioenmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_16,Aulacomnium palustre (Hedw.) Schwägr.,Plantae,Bryophyta,Bryopsida,Bryales,Aulacomniaceae,Aulacomnium,species,Roodviltmos,ICBN,accepted
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,"",INBO,"Validated Red Lists of Flanders, Belgium",INBO_RL_MOS_2017_VAL_160,Hedwigia ciliata (Hedw.) P.Beauv.,Plantae,Bryophyta,Bryopsida,Hedwigiales,Hedwigiaceae,Hedwigia,species,Recht granietmos,ICBN,accepted
