UniqueID;TaxonomicGroup;Kingdom;Phylum;Class;Order;Family;Genus;Species;SpeciesnameAsPublished;SpeciesnameUnique;SpeciesnameDutch;IUCNCriteria;RLCAsPublished;RLC;RLCEurope;Criteria;Validated;ApprovedByMinister;MostRecent;YearPublished;Biome;Biotope1;Biotope2;Cuddliness;Lifespan;Mobility;NutrientLevel;Spine;Reference
INBO_RL_CAR_2008_VAL_327;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Perigona;nigriceps;Perigona nigriceps ;Perigona nigriceps ;Compostloper;;Zeldzaam  ;NT;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Anthropogenic;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_328;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Perileptus;areolatus;Perileptus areolatus ;Perileptus areolatus ;Behaarde grindloper;;Met uitsterven bedreigd;CR;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Rheophilous;;NonCuddly;Shortlived;Mobile;Oligotrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_329;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pogonus;chalceus;Pogonus chalceus ;Pogonus chalceus ;Gewone zoutloper;;Zeldzaam  ;NT;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;SaltMarshes;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_33;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;thoreyi;Agonum thoreyi ;Agonum thoreyi ;Rietsnelloper;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Marshes;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_330;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pogonus;littoralis;Pogonus littoralis ;Pogonus littoralis ;Strandzoutloper;;Met uitsterven bedreigd;CR;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;SaltMarshes;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_331;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pogonus;luridipennis;Pogonus luridipennis ;Pogonus luridipennis ;Gele zoutloper;;Met uitsterven bedreigd;CR;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;SaltMarshes;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_332;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Polystichus;connexus;Polystichus connexus ;Polystichus connexus ;Roodstreeploper;;Waarschijnlijk bedreigd;DD;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Marshes;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_333;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pristonychus;terricola;Pristonychus terricola;Pristonychus terricola;Aardloper;;Kwetsbaar  ;VU;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Anthropogenic;;NonCuddly;Shortlived;Sedentary;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_334;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;anthracinus;Pterostichus anthracinus ;Pterostichus anthracinus ;Oeverzwartschild;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Marshes;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_335;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;aterrimus;Pterostichus aterrimus ;Pterostichus aterrimus ;Veenzwartschild;;Bedreigd  ;EN;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Marshes;;NonCuddly;Shortlived;Mobile;Oligotrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_336;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;cristatus;Pterostichus cristatus ;Pterostichus cristatus ;Bronboszwartschild;;Zeldzaam  ;NT;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Woodlands;;NonCuddly;Shortlived;Sedentary;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_337;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;cupreus;Pterostichus cupreus;Pterostichus cupreus;Koperen kielspriet;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Eurytopic;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_338;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;diligens;Pterostichus diligens ;Pterostichus diligens ;Gladde zwartschild;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Heathlands;;NonCuddly;Shortlived;Mobile;Oligotrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_339;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;gracilis;Pterostichus gracilis ;Pterostichus gracilis ;Smalle zwartschild;;Zeldzaam  ;NT;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Marshes;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_34;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;versutum;Agonum versutum ;Agonum versutum ;Vensnelloper;;Zeldzaam  ;NT;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Marshes;;NonCuddly;Shortlived;Mobile;Oligotrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_340;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;interstinctus;Pterostichus interstinctus;Pterostichus interstinctus;Platoogzwartschild;;Uitgestorven  ;RE;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Woodlands;;NonCuddly;Shortlived;Sedentary;Oligotrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_341;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;kugelanni;Pterostichus kugelanni;Pterostichus kugelanni;Tweekleurige kielspriet;;Met uitsterven bedreigd;CR;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Grasslands;Heathlands;NonCuddly;Shortlived;Mobile;Oligotrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_342;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;lepidus;Pterostichus lepidus;Pterostichus lepidus;Heidekielspriet;;Kwetsbaar  ;VU;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Heathlands;;NonCuddly;Shortlived;Mobile;Oligotrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_343;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;longicollis;Pterostichus longicollis ;Pterostichus longicollis ;Langnekzwartschild;;Met uitsterven bedreigd;CR;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;SaltMarshes;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_344;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;macer;Pterostichus macer ;Pterostichus macer ;Platte zwartschild;;Kwetsbaar  ;VU;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Marshes;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_345;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;madidus;Pterostichus madidus ;Pterostichus madidus ;Rondhalszwartschild;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Woodlands;;NonCuddly;Shortlived;Sedentary;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_346;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;melanarius;Pterostichus melanarius ;Pterostichus melanarius ;Gewone zwartschild;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Eurytopic;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_347;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;minor;Pterostichus minor ;Pterostichus minor ;Moeraszwartschild;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Marshes;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_348;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;niger;Pterostichus niger ;Pterostichus niger ;Grote zwartschild;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Woodlands;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_349;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;nigrita;Pterostichus nigrita ;Pterostichus nigrita ;Moerasboszwartschild;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Marshes;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_35;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;viduum;Agonum viduum ;Agonum viduum ;Groene snelloper;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Marshes;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_350;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;oblongopunctatus;Pterostichus oblongopunctatus ;Pterostichus oblongopunctatus ;Bronzen boszwartschild;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Woodlands;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_351;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;punctulatus;Pterostichus punctulatus;Pterostichus punctulatus;Gladde kielspriet;;Uitgestorven  ;RE;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Shrubs;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_352;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;quadrifoveolatus;Pterostichus quadrifoveolatus ;Pterostichus quadrifoveolatus ;Brandzwartschild;;Zeldzaam  ;NT;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Woodlands;Heathlands;NonCuddly;Shortlived;Mobile;Oligotrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_353;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;rhaeticus;Pterostichus rhaeticus ;Pterostichus rhaeticus ;Heidezwartschild;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Heathlands;;NonCuddly;Shortlived;Mobile;Oligotrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_354;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;strenuus;Pterostichus strenuus ;Pterostichus strenuus ;Gepuncteerde zwartschild;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Eurytopic;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_355;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;vernalis;Pterostichus vernalis ;Pterostichus vernalis ;Groeftarszwartschild;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Eurytopic;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_356;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;versicolor;Pterostichus versicolor;Pterostichus versicolor;Veelkleurige kielspriet;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Eurytopic;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_357;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Somotrichus;elevatus;Somotrichus elevatus;Somotrichus elevatus;;;Onvoldoende gekend ;DD;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Anthropogenic;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_358;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Sphodrus;leucophthalmus;Sphodrus leucophthalmus ;Sphodrus leucophthalmus ;Grote kelderloopkever;;Uitgestorven  ;RE;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Anthropogenic;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_359;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Stenolophus;mixtus;Stenolophus mixtus ;Stenolophus mixtus ;Zwarthalsglansloper;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Marshes;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_36;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Agonum;viridicupreum;Agonum viridicupreum ;Agonum viridicupreum ;Kopergroene snelloper;;Zeldzaam  ;NT;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Marshes;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_360;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Stenolophus;skrimshiranus;Stenolophus skrimshiranus ;Stenolophus skrimshiranus ;Gele glansloper;;Kwetsbaar  ;VU;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Grasslands;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_361;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Stenolophus;teutonus;Stenolophus teutonus ;Stenolophus teutonus ;Tweekleurige glansloper;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Marshes;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_362;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Stomis;pumicatus;Stomis pumicatus ;Stomis pumicatus ;Glimmende langkaak;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Woodlands;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_363;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Synuchus;nivalis;Synuchus nivalis;Synuchus nivalis;Rondhalstandklauw;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Grasslands;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_364;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Tachys;bistriatus;Tachys bistriatus ;Tachys bistriatus ;Tweestreepknotje;;Bedreigd  ;EN;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Rheophilous;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_365;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Tachys;bisulcatus;Tachys bisulcatus ;Tachys bisulcatus ;Breed knotje;;Bedreigd  ;EN;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Woodlands;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_366;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Tachys;micros;Tachys micros ;Tachys micros ;Bleek knotje;;Zeldzaam  ;NT;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Marshes;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_367;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Tachys;parvulus;Tachys parvulus ;Tachys parvulus ;Zwart knotje;;Zeldzaam  ;NT;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Eurytopic;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_368;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Tachys;quadrisignatus;Tachys quadrisignatus ;Tachys quadrisignatus ;Viervlekknotje;;Zeldzaam  ;NT;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Rheophilous;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_369;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Tachys;scutellaris;Tachys scutellaris ;Tachys scutellaris ;Kwelderknotje;;Bedreigd  ;EN;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;SaltMarshes;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_37;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;aenea;Amara aenea ;Amara aenea ;Bronzen glimmer;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Eurytopic;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_370;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Tachyta;nana;Tachyta nana ;Tachyta nana ;Schorsknotje;;Waarschijnlijk bedreigd;DD;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Woodlands;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_371;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Thalassophilus;longicornis;Thalassophilus longicornis ;Thalassophilus longicornis ;Grindlangspriet;;Zeldzaam  ;NT;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Rheophilous;;NonCuddly;Shortlived;Mobile;Oligotrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_372;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Trechus;discus;Trechus discus;Trechus discus;Schijfboogkever;;Zeldzaam  ;NT;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Marshes;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_373;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Trechus;micros;Trechus micros;Trechus micros;Aardboogkever;;Zeldzaam  ;NT;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Marshes;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_374;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Trechus;obtusus;Trechus obtusus ;Trechus obtusus ;Gewone boogkever;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Marshes;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_375;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Trechus;quadristriatus;Trechus quadristriatus ;Trechus quadristriatus ;Akkerboogkever;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Agriculture;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_376;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Trechus;rubens;Trechus rubens ;Trechus rubens ;Rode boogkever;;Bedreigd  ;EN;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Woodlands;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_377;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Trechus;secalis;Trechus secalis;Trechus secalis;Rondhalsboogkever;;Zeldzaam  ;NT;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Marshes;;NonCuddly;Shortlived;Sedentary;Oligotrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_378;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Trichocellus;cognatus;Trichocellus cognatus ;Trichocellus cognatus ;Heidehaaroogkever;;Zeldzaam  ;NT;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Heathlands;;NonCuddly;Shortlived;Mobile;Oligotrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_379;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Trichocellus;placidus;Trichocellus placidus ;Trichocellus placidus ;Moerashaaroogkever;;Zeldzaam  ;NT;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Marshes;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_38;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;anthobia;Amara anthobia ;Amara anthobia ;Kleine roodpootglimmer;;Zeldzaam  ;NT;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Eurytopic;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_380;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Trichotichnus;laevicollis;Trichotichnus laevicollis ;Trichotichnus laevicollis ;Boslangtars;;Zeldzaam  ;NT;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Woodlands;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_381;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Trichotichnus;nitens;Trichotichnus nitens ;Trichotichnus nitens ;Berglangtars;;Kwetsbaar  ;VU;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Woodlands;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_382;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Zabrus;tenebrioides;Zabrus tenebrioides ;Zabrus tenebrioides ;Gewone graanloper;;Met uitsterven bedreigd;CR;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Agriculture;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_39;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;apricaria;Amara apricaria ;Amara apricaria ;Ruderaalglimmer;;Momenteel niet bedreigd;LC;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Eurytopic;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_4;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Abax;parallelus;Abax parallelus ;Abax parallelus ;Rechte breedborst;;Zeldzaam  ;NT;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Woodlands;;NonCuddly;Shortlived;Sedentary;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_40;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;aulica;Amara aulica ;Amara aulica ;Distelglimmer;;Zeldzaam  ;NT;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Grasslands;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_41;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;bifrons;Amara bifrons ;Amara bifrons ;Bruingele glimmer;;Zeldzaam  ;NT;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Eurytopic;;NonCuddly;Shortlived;Mobile;Eutrophic;Invertebrate;Desender_etal_2008
INBO_RL_CAR_2008_VAL_42;CarabidBeetles;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;brunnea;Amara brunnea ;Amara brunnea ;Bruine bosglimmer;;Met uitsterven bedreigd;CR;;Regional;Validated;ApprovedByMinister;Yes;2008.00;Terrestrial;Woodlands;Heathlands;NonCuddly;Shortlived;Sedentary;Oligotrophic;Invertebrate;Desender_etal_2008
