"TaxonomicGroup";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species";"SpeciesnameAsPublished";"Speciesname";"UniqueID";"SpeciesnameDutch";"RLCAsPublished";"RLC_IUCN";"RLCEurope";"Criteria";"YearPublished";"Reference"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Theridiidae";"Achaearanea";"riparia";"Achaearanea riparia";"Achaearanea riparia";"INBO_RL_SPI_1998_NONVAL_3";"Bermkogelspin";"Kwetsbaar";"VU";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Lycosidae";"Alopecosa";"trabalis";"Alopecosa trabalis";"Alopecosa trabalis";"INBO_RL_SPI_1998_NONVAL_30";"Roodbruine panterspin";"Met uitsterven bedreigd";"CR";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Maso";"sundevalli";"Maso sundevalli";"Maso sundevalli";"INBO_RL_SPI_1998_NONVAL_300";"Gewoon dwergstekelpootje";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Dictynidae";"Mastigusa";"arietina";"Mastigusa arietina";"Mastigusa arietina";"INBO_RL_SPI_1998_NONVAL_301";"Kleinoogzweeppalpspin";"Bedreigd";"EN";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Megalepthyphantes";"nebulosus";"Megalepthyphantes nebulosus";"Megalepthyphantes nebulosus";"INBO_RL_SPI_1998_NONVAL_302";"Kielpalpwever";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Meioneta";"affinis";"Meioneta affinis";"Meioneta affinis";"INBO_RL_SPI_1998_NONVAL_303";"Concaaf probleemspinnetje";"Bedreigd";"EN";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Meioneta";"fuscipalpus";"Meioneta fuscipalpus";"Meioneta fuscipalpus";"INBO_RL_SPI_1998_NONVAL_304";"Getand probleemspinnetje";"Zeldzaam";"NT";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Meioneta";"innotabilis";"Meioneta innotabilis";"Meioneta innotabilis";"INBO_RL_SPI_1998_NONVAL_305";"Grootoog-probleemspinnetje";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Meioneta";"mollis";"Meioneta mollis";"Meioneta mollis";"INBO_RL_SPI_1998_NONVAL_306";"Slank probleemspinnetje";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Meioneta";"rurestris";"Meioneta rurestris";"Meioneta rurestris";"INBO_RL_SPI_1998_NONVAL_307";"Veld-probleemspinnetje";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Meioneta";"saxatilis";"Meioneta saxatilis";"Meioneta saxatilis";"INBO_RL_SPI_1998_NONVAL_308";"Spits probleemspinnetje";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Metidae";"Metellina";"mengei";"Metellina mengei";"Metellina mengei";"INBO_RL_SPI_1998_NONVAL_309";"Zomerwielwebspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Dictynidae";"Altella";"lucida";"Altella lucida";"Altella lucida";"INBO_RL_SPI_1998_NONVAL_31";"Steppekaardertje";"Zeldzaam";"NT";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Metidae";"Metellina";"merianae";"Metellina merianae";"Metellina merianae";"INBO_RL_SPI_1998_NONVAL_310";"Bronwielwebspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Metidae";"Metellina";"segmentata";"Metellina segmentata";"Metellina segmentata";"INBO_RL_SPI_1998_NONVAL_311";"Herfstspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Metopobactrus";"prominulus";"Metopobactrus prominulus";"Metopobactrus prominulus";"INBO_RL_SPI_1998_NONVAL_312";"Kalkgrasdwergspin";"Kwetsbaar";"VU";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Gnaphosidae";"Micaria";"dives";"Micaria dives";"Micaria dives";"INBO_RL_SPI_1998_NONVAL_313";"Prachtmierspin";"Met uitsterven bedreigd";"CR";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Gnaphosidae";"Micaria";"fulgens";"Micaria fulgens";"Micaria fulgens";"INBO_RL_SPI_1998_NONVAL_314";"Rode mierspin";"Bedreigd";"EN";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Gnaphosidae";"Micaria";"pulicaria";"Micaria pulicaria";"Micaria pulicaria";"INBO_RL_SPI_1998_NONVAL_315";"Wegmierspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Gnaphosidae";"Micaria";"romana";"Micaria romana";"Micaria romana";"INBO_RL_SPI_1998_NONVAL_316";"Zuiderse mierspin";"Zeldzaam";"NT";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Gnaphosidae";"Micaria";"silesiaca";"Micaria silesiaca";"Micaria silesiaca";"INBO_RL_SPI_1998_NONVAL_317";"Europese mierspin";"Zeldzaam";"NT";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Gnaphosidae";"Micaria";"subopaca";"Micaria subopaca";"Micaria subopaca";"INBO_RL_SPI_1998_NONVAL_318";"Vale mierspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Micrargus";"apertus";"Micrargus apertus";"Micrargus apertus";"INBO_RL_SPI_1998_NONVAL_319";"Moerasbosputkopje";"Waarschijnlijk bedreigd";"DD";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Amaurobiidae";"Amaurobius";"fenestralis";"Amaurobius fenestralis";"Amaurobius fenestralis";"INBO_RL_SPI_1998_NONVAL_32";"Huiskaardespin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Micrargus";"herbigradus";"Micrargus herbigradus";"Micrargus herbigradus";"INBO_RL_SPI_1998_NONVAL_320";"Vingerpalp-putkopje";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Micrargus";"subaequalis";"Micrargus subaequalis";"Micrargus subaequalis";"INBO_RL_SPI_1998_NONVAL_321";"Plat putkopje";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Microctenonyx";"subitaneus";"Microctenonyx subitaneus";"Microctenonyx subitaneus";"INBO_RL_SPI_1998_NONVAL_322";"Tuin-groefkopje";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Microlinyphia";"impigra";"Microlinyphia impigra";"Microlinyphia impigra";"INBO_RL_SPI_1998_NONVAL_323";"Zweep-hangmatspin";"Kwetsbaar";"VU";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Microlinyphia";"pusilla";"Microlinyphia pusilla";"Microlinyphia pusilla";"INBO_RL_SPI_1998_NONVAL_324";"Kleine heidehangmatspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Eusparassidae";"Micrommata";"virescens";"Micrommata virescens";"Micrommata virescens";"INBO_RL_SPI_1998_NONVAL_325";"Groene jachtspin";"Met uitsterven bedreigd";"CR";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Microneta";"viaria";"Microneta viaria";"Microneta viaria";"INBO_RL_SPI_1998_NONVAL_326";"Lentestrooiselspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Milleriana";"inerrans";"Milleriana inerrans";"Milleriana inerrans";"INBO_RL_SPI_1998_NONVAL_327";"Pionierdwergspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Minyriolus";"pusillus";"Minyriolus pusillus";"Minyriolus pusillus";"INBO_RL_SPI_1998_NONVAL_328";"Deukkopje";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Mioxena";"blanda";"Mioxena blanda";"Mioxena blanda";"INBO_RL_SPI_1998_NONVAL_329";"Bleek dwergspinnetje";"Zeldzaam";"NT";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Amaurobiidae";"Amaurobius";"ferox";"Amaurobius ferox";"Amaurobius ferox";"INBO_RL_SPI_1998_NONVAL_33";"Grote kaardespin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Thomisidae";"Misumena";"vatia";"Misumena vatia";"Misumena vatia";"INBO_RL_SPI_1998_NONVAL_330";"Gewone kameleonspin";"Kwetsbaar";"VU";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Thomisidae";"Misumenops";"tricuspidatus";"Misumenops tricuspidatus";"Misumenops tricuspidatus";"INBO_RL_SPI_1998_NONVAL_331";"Gestreepte kameleonspin";"Zeldzaam";"NT";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Moebelia";"penicillata";"Moebelia penicillata";"Moebelia penicillata";"INBO_RL_SPI_1998_NONVAL_332";"Schorsdwergspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Monocephalus";"castaneipes";"Monocephalus castaneipes";"Monocephalus castaneipes";"INBO_RL_SPI_1998_NONVAL_333";"Breed groefkopje";"Zeldzaam";"NT";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Monocephalus";"fuscipes";"Monocephalus fuscipes";"Monocephalus fuscipes";"INBO_RL_SPI_1998_NONVAL_334";"Smal groefkopje";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Salticidae";"Myrmarachne";"formicaria";"Myrmarachne formicaria";"Myrmarachne formicaria";"INBO_RL_SPI_1998_NONVAL_335";"Bosmierspringspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Salticidae";"Neon";"reticulatus";"Neon reticulatus";"Neon reticulatus";"INBO_RL_SPI_1998_NONVAL_336";"Gewone neon";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Salticidae";"Neon";"valentulus";"Neon valentulus";"Neon valentulus";"INBO_RL_SPI_1998_NONVAL_337";"Donkere neon";"Met uitsterven bedreigd";"CR";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Araneidae";"Neoscona";"adianta";"Neoscona adianta";"Neoscona adianta";"INBO_RL_SPI_1998_NONVAL_338";"Heidewielwebspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Neriene";"clathrata";"Neriene clathrata";"Neriene clathrata";"INBO_RL_SPI_1998_NONVAL_339";"Kruid-hangmatspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Amaurobiidae";"Amaurobius";"similis";"Amaurobius similis";"Amaurobius similis";"INBO_RL_SPI_1998_NONVAL_34";"Muurkaardespin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Neriene";"emphana";"Neriene emphana";"Neriene emphana";"INBO_RL_SPI_1998_NONVAL_340";"Langpalp-hangmatspin";"Kwetsbaar";"VU";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Neriene";"furtiva";"Neriene furtiva";"Neriene furtiva";"INBO_RL_SPI_1998_NONVAL_341";"Steppe-hangmatspin";"Bedreigd";"EN";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Neriene";"hammeni";"Neriene hammeni";"Neriene hammeni";"INBO_RL_SPI_1998_NONVAL_342";"Van der hammens hangmatspin";"Bedreigd";"EN";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Neriene";"montana";"Neriene montana";"Neriene montana";"INBO_RL_SPI_1998_NONVAL_343";"Lentehangmatspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Neriene";"peltata";"Neriene peltata";"Neriene peltata";"INBO_RL_SPI_1998_NONVAL_344";"Bleke hangmatspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Neriene";"radiata";"Neriene radiata";"Neriene radiata";"INBO_RL_SPI_1998_NONVAL_345";"Zomerhangmatspin";"Met uitsterven bedreigd";"CR";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Nesticidae";"Nesticus";"cellulanus";"Nesticus cellulanus";"Nesticus cellulanus";"INBO_RL_SPI_1998_NONVAL_346";"Holenspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Dictynidae";"Nigma";"flavescens";"Nigma flavescens";"Nigma flavescens";"INBO_RL_SPI_1998_NONVAL_347";"Geel kaardertje";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Dictynidae";"Nigma";"walckenaeri";"Nigma walckenaeri";"Nigma walckenaeri";"INBO_RL_SPI_1998_NONVAL_348";"Groen kaardertje";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Notioscopus";"sarcinatus";"Notioscopus sarcinatus";"Notioscopus sarcinatus";"INBO_RL_SPI_1998_NONVAL_349";"Spleetkopje";"Met uitsterven bedreigd";"CR";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Theridiidae";"Anelosimus";"aulicus";"Anelosimus aulicus";"Anelosimus aulicus";"INBO_RL_SPI_1998_NONVAL_35";"Schijfhandje";"Zeldzaam";"NT";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Araneidae";"Nuctenea";"umbratica";"Nuctenea umbratica";"Nuctenea umbratica";"INBO_RL_SPI_1998_NONVAL_350";"Platte wielwebspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Oecobiidae";"Oecobius";"navus";"Oecobius navus";"Oecobius navus";"INBO_RL_SPI_1998_NONVAL_351";"Huisspiraalspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Oedothorax";"agrestis";"Oedothorax agrestis";"Oedothorax agrestis";"INBO_RL_SPI_1998_NONVAL_352";"Gewone akkerdwergspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Oedothorax";"apicatus";"Oedothorax apicatus";"Oedothorax apicatus";"INBO_RL_SPI_1998_NONVAL_353";"Knobbelakkerdwergspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Oedothorax";"fuscus";"Oedothorax fuscus";"Oedothorax fuscus";"INBO_RL_SPI_1998_NONVAL_354";"Gewone velddwergspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Oedothorax";"gibbosus";"Oedothorax gibbosus";"Oedothorax gibbosus";"INBO_RL_SPI_1998_NONVAL_355";"Bult-velddwergspin";"Kwetsbaar";"VU";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Oedothorax";"retusus";"Oedothorax retusus";"Oedothorax retusus";"INBO_RL_SPI_1998_NONVAL_356";"Bolkopvelddwergspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Oonopidae";"Oonops";"domesticus";"Oonops domesticus";"Oonops domesticus";"INBO_RL_SPI_1998_NONVAL_357";"Huisdwergzesoog";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Oonopidae";"Oonops";"pulcher";"Oonops pulcher";"Oonops pulcher";"INBO_RL_SPI_1998_NONVAL_358";"Gewone dwergzesoog";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Ostearius";"melanopygius";"Ostearius melanopygius";"Ostearius melanopygius";"INBO_RL_SPI_1998_NONVAL_359";"Zwartgatje";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Theridiidae";"Anelosimus";"pulchellus";"Anelosimus pulchellus";"Anelosimus pulchellus";"INBO_RL_SPI_1998_NONVAL_36";"Volslanke kogelspin";"Zeldzaam";"NT";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Oxyopidae";"Oxyopes";"heterophthalmus";"Oxyopes heterophthalmus";"Oxyopes heterophthalmus";"INBO_RL_SPI_1998_NONVAL_360";"Gewone lynxspin";"Uitgestorven in Vlaanderen";"RE";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Oxyopidae";"Oxyopes";"lineatus";"Oxyopes lineatus";"Oxyopes lineatus";"INBO_RL_SPI_1998_NONVAL_361";"Gestreepte lynxspin";"Zeldzaam";"NT";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Oxyopidae";"Oxyopes";"ramosus";"Oxyopes ramosus";"Oxyopes ramosus";"INBO_RL_SPI_1998_NONVAL_362";"Prachtlynxspin";"Kwetsbaar";"VU";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Thomisidae";"Ozyptila";"atomaria";"Ozyptila atomaria";"Ozyptila atomaria";"INBO_RL_SPI_1998_NONVAL_363";"Grote bodemkrabspin";"Bedreigd";"EN";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Thomisidae";"Ozyptila";"brevipes";"Ozyptila brevipes";"Ozyptila brevipes";"INBO_RL_SPI_1998_NONVAL_364";"Witrugbodemkrabspin";"Bedreigd";"EN";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Thomisidae";"Ozyptila";"nigrita";"Ozyptila nigrita";"Ozyptila nigrita";"INBO_RL_SPI_1998_NONVAL_365";"";"Met uitsterven bedreigd";"CR";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Thomisidae";"Ozyptila";"praticola";"Ozyptila praticola";"Ozyptila praticola";"INBO_RL_SPI_1998_NONVAL_366";"Gewone Bodemkrabspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Thomisidae";"Ozyptila";"sanctuaria";"Ozyptila sanctuaria";"Ozyptila sanctuaria";"INBO_RL_SPI_1998_NONVAL_367";"Bleke bodemkrabspin";"Bedreigd";"EN";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Thomisidae";"Ozyptila";"scabricula";"Ozyptila scabricula";"Ozyptila scabricula";"INBO_RL_SPI_1998_NONVAL_368";"Mierbodemkrabspin";"Bedreigd";"EN";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Thomisidae";"Ozyptila";"simplex";"Ozyptila simplex";"Ozyptila simplex";"INBO_RL_SPI_1998_NONVAL_369";"Bonte bodemkrabspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Theridiidae";"Anelosimus";"vittatus";"Anelosimus vittatus";"Anelosimus vittatus";"INBO_RL_SPI_1998_NONVAL_37";"Slanke kogelspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Thomisidae";"Ozyptila";"trux";"Ozyptila trux";"Ozyptila trux";"INBO_RL_SPI_1998_NONVAL_370";"Grasbodemkrabspin";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Tetragnathidae";"Pachygnatha";"clercki";"Pachygnatha clercki";"Pachygnatha clercki";"INBO_RL_SPI_1998_NONVAL_371";"Grote dikkaak";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Tetragnathidae";"Pachygnatha";"degeeri";"Pachygnatha degeeri";"Pachygnatha degeeri";"INBO_RL_SPI_1998_NONVAL_372";"Kleine dikkaak";"Momenteel niet bedreigd";"LC";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Tetragnathidae";"Pachygnatha";"listeri";"Pachygnatha listeri";"Pachygnatha listeri";"INBO_RL_SPI_1998_NONVAL_373";"Bos-dikkaak";"Kwetsbaar";"VU";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Linyphiidae";"Parapelecopsis";"nemoralis";"Parapelecopsis nemoralis";"Parapelecopsis nemoralis";"INBO_RL_SPI_1998_NONVAL_374";"Gegroefd ballonkopje";"Bedreigd";"EN";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Lycosidae";"Pardosa";"agrestis";"Pardosa agrestis";"Pardosa agrestis";"INBO_RL_SPI_1998_NONVAL_375";"Steenwolfspin";"Bedreigd";"EN";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
"Spiders";"Animalia";"Arthropoda";"Arachnida";"Aranaea";"Lycosidae";"Pardosa";"agricola";"Pardosa agricola";"Pardosa agricola";"INBO_RL_SPI_1998_NONVAL_376";"Ruigtewolfspin";"Met uitsterven bedreigd";"CR";"";"ExpertJudgement";1998.00;"Maelfait_etal_1998"
